,id,title,rating,user
6,37913584,"The Poppy War (The Poppy War, #1)",0,428
7,43884209,"Get a Life, Chloe Brown (The Brown Sisters, #1)",0,428
8,36392966,"An Unconditional Freedom (The Loyal League, #3)",0,428
9,38622940,"A Prince on Paper (Reluctant Royals, #3)",0,428
10,46038658,"American Love Story (Dreamers, #3)",0,428
11,51542351,The Pink Line: Journeys Across the World's Queer Frontiers,0,428
12,36809135,Where the Crawdads Sing,5,428
13,8694,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",0,428
14,39108567,"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",4,428
15,28260495,Molly on the Range: Recipes and Stories from An Unlikely Life on a Farm,0,428
16,34325717,A Black Women's History of the United States,0,428
17,43893848,Stealing Thunder,0,428
18,51791252,The Vanishing Half,0,428
19,40595446,A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,0,428
0,841816,Horrid Henry's Haunted House,5,431
1,999985,Horrid Henry's Underpants,5,431
2,1973573,Horrid Henry,5,431
3,1553943,Horrid Henry's Bedtime,5,431
0,3636,"The Giver (The Giver, #1)",3,432
1,8306857,"Divergent (Divergent, #1)",2,432
2,256683,"City of Bones (The Mortal Instruments, #1)",3,432
3,10916,The Pact,4,432
4,6668868,"Pride Mates (Shifters Unbound, #1)",5,432
5,15931,"The Notebook (The Notebook, #1)",4,432
6,6969,Emma,4,432
7,14050,The Time Traveler's Wife,4,432
8,10818853,"Fifty Shades of Grey (Fifty Shades, #1)",4,432
9,341027,"The Mane Event (Pride, #1)",4,432
10,1885,Pride and Prejudice,2,432
11,41865,"Twilight (Twilight, #1)",3,432
0,2295998,The Seventh Hour,5,434
1,7126,The Count of Monte Cristo,5,434
2,7190,"The Three Musketeers (The D'Artagnan Romances, #1)",0,434
3,8482060,Just Friends: Guarding Your Heart for a Wonderful Someday,5,434
4,1851144,Discover Your Destiny,5,434
5,8612483,Music Matters: Understanding and Applying the Amazing Power of Godly Music,5,434
6,246546,An Old-Fashioned Girl,5,434
0,9221521,"The Hangman (Chief Inspector Armand Gamache, #6.5)",0,436
1,13513646,"The Beautiful Mystery (Chief Inspector Armand Gamache, #8)",0,436
2,10870589,Growing Up Amish,0,436
0,6777995,Catch Him and Keep Him,0,437
0,389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",0,439
0,9943,The Atonement Child,0,440
1,46601,"An Echo in the Darkness (Mark of the Lion, #2)",0,440
2,95621,"As Sure as the Dawn (Mark of the Lion, #3)",0,440
3,290363,Deadline (Ollie Chandler #1),0,440
4,4789801,"Green: The Beginning and the End (The Circle, #0)",0,440
5,593152,"Last Light (Restoration, #1)",0,440
6,593153,"Never Again Good-bye (Second Chances, #1)",0,440
7,79712,"Babylon Rising (Babylon Rising, #1)",0,440
8,127353,"Secrets (Glenbrooke, #1)",0,440
9,31157,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)",0,440
10,838917,The Power of a Praying Woman,0,440
11,10251703,"Song of the Ovulum (Children of the Bard, #1)",0,440
12,12369589,Not in the Heart,0,440
13,2234035,"This Side of Heaven (Cody Gunner, #3)",0,440
14,918898,"The Parting (The Courtship of Nellie Fisher, #1)",0,440
15,10790276,Courageous,0,440
16,74169,Facing Your Giants: God Still Does the Impossible,0,440
17,3412815,Fireproof,5,440
18,3870943,The Apothecary's Daughter,0,440
19,9463639,"Out of Control (Kincaid Brides, #1)",0,440
0,51053678,The Last Bathing Beauty,0,441
1,44245196,The Great Mental Models: General Thinking Concepts,0,441
2,18624232,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,0,441
3,37559166,"Measure What Matters: How Google, Bono, and the Gates Foundation Rock the World with OKRs",0,441
4,25702737,Uniquely Human: A Different Way of Seeing Autism,0,441
5,36506481,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,0,441
6,20987043,Cracking the PM Interview: How to Land a Product Manager Job in Technology,0,441
7,10260857,My Spiritual Journey,0,441
8,20487821,Thanks for the Feedback: The Science and Art of Receiving Feedback Well,0,441
9,43358381,"Thin Air (Jessica Shaw, #1)",0,441
10,24352369,"The Upside of Stress: Why Stress Is Good for You, and How to Get Good at It",0,441
11,37673134,All This I Will Give to You,0,441
12,18883615,Difficult Conversations: How to Discuss What Matters Most,0,441
13,21422904,The Marshmallow Test: Mastering Self-Control,0,441
14,25980294,Deep Work: Rules for Focused Success in a Distracted World,0,441
15,36247169,Educated,5,441
16,35890182,On Confidence,4,441
17,16160706,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,0,441
18,22823462,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing (Magic Cleaning #1),0,441
19,42389690,Animal Farm,0,441
0,7082,"Do Androids Dream of Electric Sheep? (Blade Runner, #1)",0,442
1,2657,To Kill a Mockingbird,0,442
2,21,A Short History of Nearly Everything,0,442
3,2318271,The Last Lecture,0,442
4,629,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus, #1)",0,442
5,15811520,Detroit: An American Autopsy,4,442
6,12158480,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",0,442
7,13099738,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,0,442
8,13152668,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",0,442
9,13259270,Free Will,0,442
10,16077741,The Signal and the Noise: Why So Many Predictions Fail-but Some Don't,5,442
11,13325079,Billy Lynn's Long Halftime Walk,4,442
12,12405612,"Tough Shit: Life Advice from a Fat, Lazy Slob Who Did Good",3,442
13,12868761,Let's Pretend This Never Happened: A Mostly True Memoir,0,442
14,13497818,The Casual Vacancy,2,442
15,222078,The Story of Art,0,442
16,246468,The Jordan Rules: The Inside Story of One Turbulent Season with Michael Jordan and the Chicago Bulls,0,442
17,36675,Seven Seconds or Less: My Season on the Bench with the Runnin' and Gunnin' Phoenix Suns,0,442
18,187650,Primal Fear (Vail/Stampler #1),0,442
19,45794,Clockers,0,442
0,36604996,The Beekeeper's Promise,0,443
1,12600138,"Ready Player One (Ready Player One, #1)",0,443
2,25817531,What She Knew (Jim Clemo #1),0,443
3,26200068,The Life-Changing Magic of Not Giving a F*ck: How to Stop Spending Time You Don't Have with People You Don't Like Doing Things You Don't Want to Do,0,443
4,13358979,"The First 20 Minutes: Surprising Science Reveals How We Can: Exercise Better, Train Smarter, Live Longer",0,443
5,368593,The 4-Hour Workweek,0,443
6,15843166,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,0,443
7,8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,0,443
8,26233572,I See You,0,443
9,27824826,"The Dry (Aaron Falk, #1)",0,443
10,11367726,Defending Jacob,0,443
11,929,Memoirs of a Geisha,0,443
12,43299266,The Wives,0,443
13,32571395,"One of Us Is Lying (One of Us is Lying, #1)",0,443
14,43331046,The Girls with No Names,0,443
15,45714905,The Yellow Bird Sings,0,443
16,45885644,The Sun Down Motel,0,443
17,51791252,The Vanishing Half,0,443
18,52867387,Beach Read,0,443
19,45895362,How Much of These Hills Is Gold,0,443
0,41865,"Twilight (Twilight, #1)",5,444
1,5974286,"Orlovi rano lete (Pionirska trilogija, #1)",0,444
0,6295065,The End of Overeating: Taking Control of the Insatiable American Appetite,0,446
1,12987108,I Quit Sugar,0,446
2,13624688,The Time Keeper,0,446
3,33722,The Undomestic Goddess,3,446
0,13517444,"Stung (Stung, #1)",0,449
1,33574096,Victoria,0,449
2,33656213,"A Strange Scottish Shore (Emmaline Truelove, #2)",0,449
3,30354429,"The Last Castle: The Epic Story of Love, Loss, and American Royalty in the Nation's Largest Home",0,449
4,16160797,"The Cuckoo's Calling (Cormoran Strike, #1)",0,449
5,40024,"The Alienist (Dr. Laszlo Kreizler, #1)",0,449
6,17380041,Longbourn,0,449
7,33607640,The Address,0,449
8,33040829,"Alexander Hamilton, Revolutionary",0,449
9,1812457,The Shack,0,449
10,17157,Marie Antoinette: The Journey,0,449
11,12389865,The Uninvited Guests,0,449
12,618822,To Marry an English Lord: Or How Anglomania Really Got Started,0,449
13,17704903,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,0,449
14,3241623,Boys Should Be Boys: 7 Secrets to Raising Healthy Sons,3,449
15,2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",4,449
16,228333,"The Nanny Diaries (Nanny, #1)",3,449
17,26871,Confessions of an Actor,4,449
18,13531538,Dearie: The Remarkable Life of Julia Child,4,449
19,12127750,"The Mark of Athena (The Heroes of Olympus, #3)",4,449
0,40597810,Daisy Jones & The Six,0,451
1,7783191,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,0,451
2,13587213,"Making Habits, Breaking Habits: Why We Do Things, Why We Don't, and How to Make Any Change Stick",0,451
3,11437838,What Makes Your Brain Happy and Why You Should Do the Opposite,0,451
4,35008533,"Genius Foods: Become Smarter, Happier, and More Productive While Protecting Your Brain for Life",0,451
5,35456684,"The Measure of My Powers: A Memoir of Food, Misery and Paris",5,451
6,28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,3,451
7,8874743,When God Was a Rabbit,3,451
8,13547180,Brain on Fire: My Month of Madness,4,451
9,12609433,The Power of Habit: Why We Do What We Do in Life and Business,4,451
10,23426,On Love,5,451
11,12284820,Home for Christmas,3,451
12,16181775,"The Rosie Project (Don Tillman, #1)",4,451
13,10335308,Is Everyone Hanging Out Without Me?,3,451
14,9418327,Bossypants,5,451
15,2767052,"The Hunger Games (The Hunger Games, #1)",5,451
16,9010,"I Hope They Serve Beer in Hell (Tucker Max, #1)",3,451
17,6472246,Chelsea Chelsea Bang Bang,4,451
18,13331180,Dear Girls Above Me: Inspired by a True Story,5,451
19,1156439,Doppler,4,451
0,40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,0,453
1,11910902,The Challenger Sale: Taking Control of the Customer Conversation,0,453
2,160830,All Marketers Are Liars: The Power of Telling Authentic Stories in a Low-Trust World,0,453
3,26329,Emotional Intelligence: Why It Can Matter More Than IQ,0,453
4,40549476,This is Marketing: You Can't Be Seen Until You Learn To See,0,453
5,28695425,Strangers in Their Own Land: Anger and Mourning on the American Right,0,453
6,18194765,Draft No. 4: On the Writing Process,0,453
7,58239,Simple and Direct: A Rhetoric for Writers,0,453
8,1552699,Revising Prose,0,453
9,12898,Death of a Salesman,0,453
10,5617966,A Guide to the Good Life: The Ancient Art of Stoic Joy,0,453
11,944652,Poor Charlie's Almanack: The Wit and Wisdom of Charles T. Munger,0,453
12,1995421,Seeking Wisdom: From Darwin To Munger,0,453
13,17972688,Berkshire Hathaway Letters to Shareholders,0,453
14,26156469,Never Split the Difference,0,453
15,2618,The Innovator's Solution: Creating and Sustaining Successful Growth,0,453
16,35133922,Educated,0,453
17,14290284,Pieces of the Action,0,453
18,41795733,Range: Why Generalists Triumph in a Specialized World,0,453
19,74034,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,0,453
0,3240483,Always Looking Up: The Adventures of an Incurable Optimist,5,454
1,137717,Will in the World: How Shakespeare Became Shakespeare,4,454
2,110737,Seabiscuit: An American Legend,4,454
3,318431,Long Walk to Freedom,0,454
4,5084,My Life in France,5,454
5,10870589,Growing Up Amish,0,454
6,11084145,Steve Jobs,4,454
7,129731,Mindless Eating: Why We Eat More Than We Think,5,454
8,268963,What to Eat,5,454
9,3698601,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,5,454
10,647,No Logo,0,454
11,6506085,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It",3,454
12,1097,Fast Food Nation: The Dark Side of the All-American Meal,3,454
13,19501,"Eat, Pray, Love",5,454
14,13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",4,454
15,48855,The Diary of a Young Girl,4,454
16,402017,The Cake Mix Doctor,5,454
17,1192,Everyday Italian: 125 Simple and Delicious Recipes,4,454
18,129650,Mastering the Art of French Cooking,0,454
19,411053,Better Homes and Gardens New Cook Book,5,454
0,34497,"The Color of Magic (Discworld, #1; Rincewind, #1)",5,455
1,7126,The Count of Monte Cristo,0,455
2,33,"The Lord of the Rings (The Lord of the Rings, #1-3)",0,455
3,11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",0,455
4,234225,"Dune (Dune Chronicles, #1)",0,455
5,262826,The Frozen Water Trade: A True Story,4,455
6,350,Stranger in a Strange Land,4,455
0,25541028,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",5,456
1,5771014,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",5,456
2,25733966,Smarter Faster Better: The Secrets of Being Productive in Life and Business,5,456
3,676921,The Man-Eater of Malgudi,3,456
4,7126,The Count of Monte Cristo,0,456
5,2164457,Blind Faith,3,456
6,21845135,Narendra MODI The GameChanger,3,456
7,296201,India Unbound: The Social and Economic Revolution from Independence to the Global Information Age,5,456
8,11,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",0,456
9,79885,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #15)",4,456
10,13563459,Asura: Tale Of The Vanquished,5,456
11,5518065,The Logic of Life,4,456
12,981766,India: The Siege Within: Challenges to a Nation's Unity,4,456
13,3869,A Brief History of Time,5,456
14,103867,"Descartes' Error: Emotion, Reason and the Human Brain",0,456
15,6588217,"A Night for Her Pleasure (The Knights of Brittany, #1)",0,456
16,1878833,Driven: How Human Nature Shapes our Choices,0,456
17,99219,"The Butlerian Jihad (Legends of Dune, #1)",0,456
18,255263,Understanding Human Nature,0,456
19,123543,"The Bourne Legacy (Jason Bourne, #4)",0,456
0,2548866,"James Potter and the Hall of Elders' Crossing (James Potter, #1)",0,457
1,4971790,Alice's Adventures in Wonderland and Through the Looking Glass,0,457
2,259978,"The Voice on the Radio (Janie Johnson, #3)",0,457
0,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",0,458
1,156534,"Y: The Last Man, Vol. 1: Unmanned",0,458
2,15995016,I Can Make You Hate,0,458
3,30268522,Why Not Me?,0,458
4,7613,Animal Farm,0,458
5,41865,"Twilight (Twilight, #1)",0,458
6,4381,Fahrenheit 451,0,458
7,285092,High Fidelity,0,458
8,2165,The Old Man and the Sea,0,458
9,865,The Alchemist,0,458
10,29800,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",0,458
11,29801,"Scott Pilgrim, Volume 2: Scott Pilgrim vs. The World",0,458
12,7904429,"Scott Pilgrim, Volume 6: Scott Pilgrim's Finest Hour",0,458
13,29802,"Scott Pilgrim, Volume 3: Scott Pilgrim & The Infinite Sadness",0,458
14,744615,"Scott Pilgrim, Volume 4: Scott Pilgrim Gets It Together",0,458
15,5989573,"Scott Pilgrim, Volume 5: Scott Pilgrim vs. the Universe",0,458
16,17843843,"CCNA Routing and Switching Study Guide: Exams 100-101, 200-101, and 200-120",0,458
17,13654967,"Mike Meyers' Comptia A+ Certification Passport, 5th Edition (Exams 220-801 & 220-802)",0,458
18,6902838,CompTIA A+ Complete Study Guide: Exams 220-701 (Essentials) and 220-702 (Practical Application),0,458
19,12099779,Comptia Network+ Study Guide Authorized Courseware: Exam N10-005,0,458
0,92455,The Gift of Change: Spiritual Guidance for Living Your Best Life,0,459
1,2767052,"The Hunger Games (The Hunger Games, #1)",0,459
0,22217702,The Secret Wisdom of the Earth,0,460
1,6437061,"The Hundred Thousand Kingdoms (Inheritance, #1)",5,460
2,11308,Seaward,5,460
3,14015,Queen's Own (Valdemar: Arrows of the Queen #1-3),4,460
4,367158,Fire and Hemlock,5,460
5,47615,"The Abhorsen Trilogy Box Set (Abhorsen, #1-3)",5,460
6,7619,"The Time Quartet Box Set (Time Quartet, #1-4)",5,460
7,492490,"The Song of the Lioness Quartet (Song of the Lioness, #1-4)",5,460
8,86238,"The Enchanted Forest Chronicles (The Enchanted Forest Chronicles, #1-4)",5,460
9,399345,"The Chronicles of Corum (Corum, #4-6)",5,460
10,36161,The Madness Season,5,460
11,57040,"The Morgaine Saga (Morgaine & Vanye, #1-3)",5,460
12,102236,Fritz Leiber's Fafhrd and the Gray Mouser,4,460
13,1261885,"Conan the Buccaneer (Conan, #6)",5,460
14,1305519,Conan the Conqueror,5,460
15,18341,Conan: Sword of Skelos,5,460
16,1612671,"The Savage Sword of Conan, Volume 1",5,460
17,1216094,Conan the Avenger (Book 10),5,460
18,416516,"Conan the Magnificent (Conan, #5)",5,460
19,1000526,Conan of Aquilonia,5,460
0,42899,"Dark Lover (Black Dagger Brotherhood, #1)",3,461
1,93731,"Princess in Pink (The Princess Diaries, #5)",5,461
2,199687,"Second Helpings (Jessica Darling, #2)",5,461
3,266765,"Girls in Love (Girls, #1)",3,461
4,112675,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",5,461
5,31100,To Have and to Hold,5,461
6,38980,"The Princess Diaries (The Princess Diaries, #1)",5,461
7,51738,Just Listen,1,461
8,4667024,The Help,5,461
9,2866718,"Untamed (House of Night, #4)",5,461
10,41865,"Twilight (Twilight, #1)",5,461
11,11505797,"Beautiful Disaster (Beautiful, #1)",0,461
12,7664334,Amy & Roger's Epic Detour,0,461
13,8492825,"Where She Went (If I Stay, #2)",5,461
14,6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",3,461
15,1358844,Remember Me?,5,461
16,14748,"Good in Bed (Cannie Shapiro, #1)",5,461
17,7826504,"Gallagher Girls Boxed Set (Gallagher Girls, #1-3)",5,461
18,42156,"Something Borrowed (Darcy & Rachel, #1)",5,461
19,852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",5,461
